# Epoca,Lat,Lon,Year,Month,Day,Hour,Minute,Battery,bHead,Wspd,Wspdflag,Wspdflagid,Wdir,Wdirflag,Wdirflagid,Gust,Gustflag,Gustflagid,Atmp,Atmpflag,Atmpflagid,Pres,Presflag,Presflagid,Dewp,Dewpflag,Dewpflagid,Humi,Humiflag,Humiflagid,Arad,Wtmp,Wtmpflag,Wtmpflagid,Cvel1,Cvel1flag,Cvel1flagid,Cdir1,Cdir1flag,Cdir1flagid,Cvel2,Cvel2flag,Cvel2flagid,Cdir2,Cdir2flag,Cdir2flagid,Cvel3,Cvel3flag,Cvel3flagid,Cdir3,Cdir3flag,Cdir3flagid,Wvht,Wvhtflag,Wvhtflagid,Wmax,Wmaxflag,Wmaxflagid,Dpd,Dpdflag,Dpdflagid,Mwd,Mwdflag,Mwdflagid,Spred
1469037600,"-23,632","-42,199",2016,7,20,18,21,"13,4",-9999,"7,4975319712",0,0,224,0,0,"9,2360901094",0,0,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999
1469041200,"-23,628","-42,202",2016,7,20,19,21,-9999,279,"7,4975319712",0,0,224,0,0,"9,2360901094",0,0,"21,3",0,0,"1019,1",0,0,"15,9",0,0,71,0,0,"187,72","23,23",0,0,183,0,0,47,0,0,225,0,0,46,0,0,199,0,0,45,0,0,"2,64",0,0,"5,72",0,0,"11,8",0,0,185,0,0,36
1469044800,"-23,629","-42,202",2016,7,20,20,21,-9999,270,"10,3226889458",0,0,218,0,0,"12,8218662695",0,0,"21,3",0,0,"1019,3",0,0,"16,3",0,0,73,0,0,"69,28","23,28",0,0,192,0,0,30,0,0,260,0,0,25,0,0,241,0,0,28,0,0,"2,59",0,0,"4,1",0,0,"11,8",0,0,185,0,0,33
1469048400,"-23,629","-42,204",2016,7,20,21,21,"12,8",-9999,"8,3668110403",0,0,218,0,0,"9,9967092949",0,0,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999
1469052000,"-23,627","-42,2",2016,7,20,22,21,-9999,267,"8,3668110403",0,0,218,0,0,"9,9967092949",0,0,"21,1",0,0,"1020,2",0,0,"15,4",0,0,70,0,0,"33,03","23,39",0,0,216,0,0,8,0,0,272,0,0,12,0,0,264,0,0,4,0,0,"2,5",0,0,"3,53",0,0,"11,1",0,0,182,0,0,36
1469055600,"-23,628","-42,2",2016,7,20,23,21,-9999,270,"8,8014505748",0,0,221,0,0,"10,9746482476",0,0,"21,2",0,0,"1020,8",0,0,"15,5",0,0,70,0,0,"33,17","23,37",0,0,192,0,0,355,0,0,236,0,0,0,0,0,218,0,0,3,0,0,"2,38",0,0,"3,26",0,0,"11,8",0,0,188,0,0,39
1469059200,"-23,63","-42,207",2016,7,21,0,21,-9999,285,"6,7369127857",0,0,233,0,0,"9,344749993",0,0,"21,2",0,0,"1021,5",0,0,"14,6",0,0,66,0,0,"33,28","23,37",0,0,173,0,0,349,0,0,209,0,0,354,0,0,195,0,0,351,0,0,"2,25",0,0,"3,29",0,0,"11,8",0,0,179,0,0,39
1469062800,"-23,63","-42,211",2016,7,21,1,21,"12,7",-9999,"6,7369127857",0,0,233,0,0,"9,344749993",0,0,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999
1469073600,"-23,629","-42,203",2016,7,21,4,21,"12,7",-9999,"3,911755811",0,0,233,0,0,"5,432994182",0,0,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999
1469080800,"-23,628","-42,202",2016,7,21,6,21,"12,6",-9999,"4,6723749965",0,0,176,0,0,"6,3022732511",0,0,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999
1469084400,"-23,629","-42,201",2016,7,21,7,21,"12,6",-9999,"4,8896947638",0,0,179,0,0,"6,3022732511",0,0,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999
1469088000,"-23,63","-42,201",2016,7,21,8,21,"12,6",-9999,"4,1290755783",0,0,173,0,0,"5,5416540656",0,0,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999
1469095200,"-23,63","-42,205",2016,7,21,10,21,-9999,216,"4,8896947638",0,0,158,0,0,"6,0849534838",0,0,"20,7",0,0,1020,0,0,"15,2",0,0,71,0,0,"34,02","23,32",0,0,69,0,0,253,0,0,81,0,0,251,0,0,79,0,0,253,0,0,"2,06",0,0,"3,28",0,0,"11,8",0,0,161,0,0,42
1469098800,"-23,63","-42,205",2016,7,21,11,21,-9999,210,"6,0849534838",0,0,155,0,0,"7,9321715057",0,0,"20,2",0,0,"1020,6",0,0,"15,6",0,0,75,0,0,"49,6","23,32",0,0,71,0,0,189,0,0,74,0,0,239,0,0,60,0,0,225,0,0,"2,2",0,0,"3,72",0,0,"11,8",0,0,155,0,0,42
1469102400,"-23,63","-42,204",2016,7,21,12,21,"13,3",-9999,"4,7810348802",0,0,143,0,0,"6,5195930184",0,0,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999
1469113200,"-23,634","-42,207",2016,7,21,15,21,"13,8",-9999,"5,1070145311",0,0,167,0,0,"6,4109331348",0,0,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999
1469124000,"-23,634","-42,2",2016,7,21,18,21,"13,4",-9999,"4,0204156947",0,0,188,0,0,"5,5416540656",0,0,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999
1469127600,"-23,631","-42,2",2016,7,21,19,21,-9999,234,"3,8030959274",0,0,176,0,0,"5,432994182",0,0,"20,5",0,0,"1019,9",0,0,"13,9",0,0,66,0,0,"85,9","23,32",0,0,14,0,0,108,0,0,22,0,0,352,0,0,23,0,0,357,0,0,"1,91",0,0,"3,36",0,0,"11,1",0,0,167,0,0,42
1469131200,"-23,629","-42,202",2016,7,21,20,21,-9999,231,"5,8676337166",0,0,176,0,0,"7,8235116221",0,0,"20,3",0,0,"1020,4",0,0,"14,1",0,0,67,0,0,"35,41","23,31",0,0,30,0,0,26,0,0,55,0,0,355,0,0,62,0,0,355,0,0,"2,17",0,0,"3,47",0,0,"13,3",0,0,158,0,0,39
1469134800,"-23,63","-42,207",2016,7,21,21,21,-9999,237,"5,7589738329",0,0,182,0,0,"7,3888720875",0,0,"19,7",0,0,"1020,9",0,0,14,0,0,70,0,0,"33,82","23,3",0,0,6,0,0,97,0,0,41,0,0,344,0,0,59,0,0,337,0,0,2,0,0,"3,13",0,0,"11,8",0,0,161,0,0,39
1469142000,"-23,626","-42,199",2016,7,21,23,21,-9999,237,"5,5416540656",0,0,185,0,0,"7,3888720875",0,0,"20,3",0,0,"1021,1",0,0,"13,2",0,0,64,0,0,"34,23","23,29",0,0,36,0,0,19,0,0,100,0,0,1,0,0,120,0,0,359,0,0,"2,04",0,0,"2,59",0,0,"10,9",0,0,164,0,0,36
1469145600,"-23,63","-42,202",2016,7,22,0,21,-9999,249,"4,9983546474",0,0,200,0,0,"6,4109331348",0,0,"20,3",0,0,1022,0,0,"13,5",0,0,65,0,0,"33,59","23,25",0,0,74,0,0,318,0,0,125,0,0,328,0,0,123,0,0,313,0,0,"1,99",0,0,"2,95",0,0,"13,3",0,0,164,0,0,42
1469149200,"-23,632","-42,203",2016,7,22,1,21,"12,7",-9999,"5,1070145311",0,0,191,0,0,"7,0628924366",0,0,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999
1469160000,"-23,629","-42,202",2016,7,22,4,21,"12,7",-9999,"5,9762936002",0,0,203,0,0,"8,0408313894",0,0,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999
1469167200,"-23,628","-42,2",2016,7,22,6,21,"12,6",240,"5,6503139493",0,0,197,0,0,"7,1715523202",0,0,"20,5",0,0,"1021,5",0,0,"13,1",0,0,62,0,0,"33,15","23,16",0,0,91,0,0,356,0,0,116,0,0,2,0,0,127,0,0,3,0,0,"1,87",0,0,"2,79",0,0,"11,8",0,0,164,0,0,42
1469170800,"-23,629","-42,198",2016,7,22,7,21,-9999,243,"4,8896947638",0,0,194,0,0,"6,5195930184",0,0,"20,4",0,0,"1021,4",0,0,13,0,0,62,0,0,"33,65","23,2",0,0,161,0,0,333,0,0,178,0,0,329,0,0,195,0,0,334,0,0,"1,62",0,0,"2,46",0,0,"12,5",0,0,158,0,0,42
1469174400,"-23,627","-42,198",2016,7,22,8,21,"12,6",-9999,"5,3243342984",0,0,182,0,0,"7,2802122039",0,0,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999
1469181600,"-23,63","-42,205",2016,7,22,10,21,-9999,240,"5,3243342984",0,0,188,0,0,"6,8455726693",0,0,"20,4",0,0,"1022,4",0,0,"12,4",0,0,60,0,0,"34,82","23,23",0,0,134,0,0,320,0,0,170,0,0,332,0,0,186,0,0,345,0,0,"1,42",0,0,"2,48",0,0,"11,8",0,0,161,0,0,48
1469185200,"-23,629","-42,204",2016,7,22,11,21,"13,8",-9999,"5,432994182",0,0,179,0,0,"7,2802122039",0,0,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999
1469210400,"-23,631","-42,207",2016,7,22,18,21,-9999,246,"2,716497091",0,0,194,0,0,"4,0204156947",0,0,"20,7",0,0,"1022,1",0,0,"12,5",0,0,60,0,0,"175,52","23,19",0,0,106,0,0,225,0,0,97,0,0,233,0,0,106,0,0,233,0,0,"1,73",0,0,"2,51",0,0,"11,8",0,0,161,0,0,36
1469214000,"-23,626","-42,202",2016,7,22,19,21,"13,2",228,"3,1511366256",0,0,158,0,0,"5,1070145311",0,0,"20,7",0,0,"1021,7",0,0,"12,8",0,0,61,0,0,"363,73","23,24",0,0,127,0,0,221,0,0,133,0,0,241,0,0,111,0,0,241,0,0,"1,66",0,0,"2,8",0,0,"8,3",0,0,170,0,0,-9999
1469217600,"-23,63","-42,206",2016,7,22,20,21,"12,8",-9999,"4,3463953456",0,0,149,0,0,"6,1936133675",0,0,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999
1469221200,"-23,629","-42,204",2016,7,22,21,21,-9999,207,"4,7810348802",0,0,149,0,0,"6,3022732511",0,0,"20,6",0,0,"1022,2",0,0,"12,6",0,0,60,0,0,"42,02","23,06",0,0,102,0,0,232,0,0,94,0,0,236,0,0,91,0,0,248,0,0,"1,62",0,0,"2,89",0,0,"10,5",0,0,164,0,0,39
1469224800,"-23,627","-42,201",2016,7,22,22,21,-9999,207,"4,3463953456",0,0,149,0,0,"6,1936133675",0,0,"20,6",0,0,"1022,7",0,0,"12,5",0,0,59,0,0,"36,03","23,04",0,0,101,0,0,267,0,0,116,0,0,273,0,0,116,0,0,286,0,0,"1,68",0,0,"2,77",0,0,"10,5",0,0,164,0,0,39
1469232000,"-23,631","-42,206",2016,7,23,0,21,"12,7",-9999,"1,9558779055",0,0,143,0,0,"3,0424767419",0,0,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999
1469246400,"-23,632","-42,203",2016,7,23,4,21,-9999,114,"2,4991773237",0,0,56,0,0,"3,6944360438",0,0,"20,8",0,0,"1023,9",0,0,13,0,0,61,0,0,"32,44","22,89",0,0,48,0,0,238,0,0,58,0,0,212,0,0,57,0,0,216,0,0,"1,53",0,0,"2,47",0,0,"11,1",0,0,158,0,0,39
1469250000,"-23,633","-42,201",2016,7,23,5,21,"12,7",-9999,"2,8251569746",0,0,104,0,0,"4,237735462",0,0,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999
1469257200,"-23,631","-42,205",2016,7,23,7,21,"12,6",-9999,"4,0204156947",0,0,65,0,0,"5,7589738329",0,0,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999
1469260800,"-23,629","-42,205",2016,7,23,8,21,"12,6",-9999,"4,7810348802",0,0,71,0,0,"6,3022732511",0,0,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999
1469264400,"-23,634","-42,201",2016,7,23,9,21,"12,6",126,"4,7810348802",0,0,56,0,0,"5,8676337166",0,0,"20,9",0,0,1023,0,0,"14,5",0,0,66,0,0,"34,31","22,88",0,0,54,0,0,34,0,0,54,0,0,102,0,0,25,0,0,99,0,0,"1,37",0,0,"2,1",0,0,10,0,0,155,0,0,-9999
1469271600,"-23,63","-42,205",2016,7,23,11,21,"13,8",-9999,"5,9762936002",0,0,56,0,0,"7,2802122039",0,0,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999
1469289600,"-23,631","-42,202",2016,7,23,16,21,-9999,117,"7,9321715057",0,0,62,0,0,"9,670729644",0,0,"21,7",0,0,"1023,1",0,0,"15,2",0,0,66,0,0,"264,67","22,96",0,0,43,0,0,3,0,0,66,0,0,341,0,0,50,0,0,6,0,0,"1,33",0,0,"2,29",0,0,"11,1",0,0,134,0,0,42
1469296800,"-23,636","-42,204",2016,7,23,18,21,-9999,123,"8,5841308076",0,0,68,0,0,"10,3226889458",0,0,"21,8",0,0,"1022,5",0,0,"15,6",0,0,67,0,0,"350,2","22,97",0,0,71,0,0,333,0,0,81,0,0,323,0,0,79,0,0,332,0,0,"1,31",0,0,"1,77",0,0,"10,5",0,0,119,0,0,42
1469300400,"-23,634","-42,201",2016,7,23,19,21,"13,4",-9999,"9,9967092949",0,0,68,0,0,"11,9525872004",0,0,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999
1469304000,"-23,629","-42,206",2016,7,23,20,21,-9999,123,"9,9967092949",0,0,68,0,0,"11,9525872004",0,0,"21,8",0,0,"1021,9",0,0,"16,6",0,0,72,0,0,"180,34","22,99",0,0,111,0,0,0,0,0,82,0,0,352,0,0,97,0,0,349,0,0,"1,32",0,0,"2,01",0,0,"10,5",0,0,110,0,0,42
1469307600,"-23,631","-42,206",2016,7,23,21,21,-9999,114,"10,7573284804",0,0,59,0,0,"12,6045465022",0,0,"21,8",0,0,"1022,1",0,0,"16,5",0,0,71,0,0,"34,35",23,0,0,82,0,0,277,0,0,133,0,0,306,0,0,152,0,0,305,0,0,"1,41",0,0,"2,25",0,0,"4,3",0,0,92,0,0,39
1469311200,"-23,631","-42,198",2016,7,23,22,21,-9999,111,"10,5400087131",0,0,56,0,0,"13,0391860368",0,0,"21,9",0,0,"1022,5",0,0,"16,9",0,0,73,0,0,"34,75","22,99",0,0,180,0,0,319,0,0,164,0,0,311,0,0,147,0,0,308,0,0,"1,41",0,0,"2,35",0,0,8,0,0,89,0,0,42
1469318400,"-23,631","-42,21",2016,7,24,0,21,"12,7",111,"11,4092877822",0,0,47,0,0,"13,4738255713",0,0,22,0,0,"1022,8",0,0,"16,8",0,0,72,0,0,"34,25",23,0,0,217,0,0,304,0,0,221,0,0,303,0,0,230,0,0,302,0,0,"1,55",0,0,"2,49",0,0,"4,9",0,0,77,0,0,39
1469336400,"-23,63","-42,204",2016,7,24,5,21,-9999,99,"12,061247084",0,0,44,0,0,"14,2344447568",0,0,"21,9",0,0,"1021,6",0,0,"17,8",0,0,78,0,0,"34,57","22,98",0,0,282,0,0,275,0,0,303,0,0,273,0,0,280,0,0,270,0,0,"1,74",0,0,"3,2",0,0,"5,6",0,0,65,0,0,36
1469340000,"-23,635","-42,201",2016,7,24,6,21,"12,6",-9999,"11,8439273167",0,0,47,0,0,"14,2344447568",0,0,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999
1469343600,"-23,632","-42,204",2016,7,24,7,21,"12,6",-9999,"12,1699069677",0,0,44,0,0,"14,9950639423",0,0,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999
1469347200,"-23,632","-42,204",2016,7,24,8,21,"12,6",96,"12,061247084",0,0,47,0,0,"13,6911453386",0,0,"21,9",0,0,"1020,3",0,0,18,0,0,79,0,0,"34,54","22,89",0,0,234,0,0,233,0,0,280,0,0,235,0,0,274,0,0,233,0,0,"1,77",0,0,"2,72",0,0,"5,7",0,0,56,0,0,-9999
1469350800,"-23,645","-42,21",2016,7,24,9,21,"13,3",90,"11,9525872004",0,0,38,0,0,"14,0171249895",0,0,"21,8",0,0,1021,0,0,"18,5",0,0,81,0,0,"34,88","22,95",0,0,210,0,0,249,0,0,274,0,0,245,0,0,249,0,0,248,0,0,"1,96",0,0,3,0,0,"5,9",0,0,56,0,0,33
1469361600,"-23,62","-42,21",2016,7,24,12,21,-9999,87,"12,1699069677",0,0,38,0,0,"14,2344447568",0,0,22,0,0,"1022,1",0,0,"18,5",0,0,80,0,0,"415,53","22,91",0,0,200,0,0,211,0,0,227,0,0,213,0,0,196,0,0,219,0,0,"1,9",0,0,"3,45",0,0,"6,1",0,0,53,0,0,33
1469376000,"-23,634","-42,198",2016,7,24,16,21,"13,4",-9999,"10,9746482476",0,0,35,0,0,"12,9305261531",0,0,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999
1469383200,"-23,635","-42,206",2016,7,24,18,21,-9999,93,"9,8880494112",0,0,44,0,0,"11,6266075495",0,0,"22,5",0,0,"1019,1",0,0,"19,2",0,0,82,0,0,"390,54","22,89",0,0,1095,4,0,103,4,0,1905,4,0,38,4,0,529,4,0,415,4,2,"1,58",0,0,"7,92",0,0,"5,1",0,0,65,0,0,105
1469386800,"-23,633","-42,2",2016,7,24,19,21,"13,3",-9999,"9,9967092949",0,0,44,0,0,"12,061247084",0,0,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999
1469394000,"-23,63","-42,208",2016,7,24,21,21,"12,8",93,"10,1053691785",0,0,41,0,0,"12,1699069677",0,0,"22,3",0,0,"1019,6",0,0,"19,5",0,0,84,0,0,"35,53","22,89",0,0,111,0,0,39,0,0,83,0,0,47,0,0,58,0,0,23,0,0,"1,62",0,0,"2,52",0,0,"6,1",0,0,59,0,0,33
1469401200,"-23,628","-42,203",2016,7,24,23,21,-9999,93,"10,865988364",0,0,38,0,0,"13,3651656877",0,0,"22,3",0,0,"1019,6",0,0,"19,5",0,0,84,0,0,"35,53","22,89",0,0,111,0,0,39,0,0,83,0,0,47,0,0,58,0,0,23,0,0,"1,62",0,0,"2,52",0,0,"6,1",0,0,59,0,0,33
1469408400,"-23,636","-42,209",2016,7,25,1,21,-9999,87,"11,0833081313",0,0,32,0,0,"12,9305261531",0,0,"22,3",0,0,1020,0,0,"19,5",0,0,84,0,0,"35,77","22,93",0,0,144,0,0,358,0,0,136,0,0,0,0,0,147,0,0,3,0,0,"1,69",0,0,"3,36",0,0,"6,3",0,0,56,0,0,30
1469415600,"-23,632","-42,202",2016,7,25,3,21,"12,7",-9999,"10,6486685967",0,0,29,0,0,"12,4958866186",0,0,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999
1469422800,"-23,63","-42,205",2016,7,25,5,21,-9999,72,"7,6061918548",0,0,17,0,0,"8,8014505748",0,0,"21,7",0,0,"1019,4",0,0,"19,4",0,0,87,0,0,"35,18","23,03",0,0,199,0,0,354,0,0,191,0,0,352,0,0,180,0,0,348,0,0,"1,35",0,0,"1,94",0,0,"5,7",0,0,50,0,0,33
1469426400,"-23,631","-42,204",2016,7,25,6,21,"12,6",72,"5,9762936002",0,0,326,0,0,"7,1715523202",0,0,"21,9",0,0,"1019,7",0,0,"19,8",0,0,88,0,0,"35,29","23,03",0,0,156,0,0,334,0,0,168,0,0,348,0,0,156,0,0,339,0,0,"1,53",0,0,"2,46",0,0,"5,7",0,0,56,0,0,33
1469433600,"-23,629","-42,205",2016,7,25,8,21,-9999,18,"5,9762936002",0,0,326,0,0,"7,1715523202",0,0,"21,4",0,0,"1019,6",0,0,"19,7",0,0,90,0,0,"35,42","23,03",0,0,222,0,0,320,0,0,226,0,0,320,0,0,261,0,0,322,0,0,"1,19",0,0,"1,94",0,0,"6,3",0,0,56,0,0,33
1469437200,"-23,632","-42,207",2016,7,25,9,21,"12,6",-9999,"5,7589738329",0,0,299,0,0,"6,954232553",0,0,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999
1469440800,"-23,628","-42,206",2016,7,25,10,21,"12,8",-9999,"5,9762936002",0,0,281,0,0,"7,1715523202",0,0,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999,4,1,-9999
1469448000,"-23,631","-42,201",2016,7,25,12,21,-9999,297,"5,2156744147",0,0,236,0,0,"6,0849534838",0,0,"22,4",0,0,"1022,1",0,0,"19,1",0,0,81,0,0,"355,19","23,09",0,0,158,0,0,281,0,0,163,0,0,271,0,0,182,0,0,269,0,0,"1,04",0,0,"1,74",0,0,"6,3",0,0,50,0,0,45
1469462400,"-23,63","-42,202",2016,7,25,16,21,-9999,291,"4,5637151129",0,0,236,0,0,"5,5416540656",0,0,"22,6",0,0,"1020,7",0,0,"19,3",0,0,82,0,0,"503,03","23,27",0,0,108,0,0,240,0,0,139,0,0,240,0,0,112,0,0,221,0,0,"0,94",0,0,"1,59",0,0,"6,9",0,0,62,0,0,45
1469466000,"-23,63","-42,204",2016,7,25,17,21,-9999,288,"4,1290755783",0,0,236,0,0,"4,9983546474",0,0,"22,7",0,0,"1020,3",0,0,"19,3",0,0,81,0,0,"533,57","23,31",0,0,40,0,0,299,0,0,41,0,0,257,0,0,70,0,0,239,0,0,"0,9",0,0,"1,58",0,0,"7,1",0,0,53,0,0,42
1469469600,"-23,634","-42,2",2016,7,25,18,21,-9999,285,"4,0204156947",0,0,236,0,0,"4,7810348802",0,0,"22,9",0,0,"1020,1",0,0,"19,3",0,0,80,0,0,"377,88","23,36",0,0,43,0,0,321,0,0,29,0,0,279,0,0,18,0,0,275,0,0,"0,91",0,0,"1,47",0,0,"6,5",0,0,62,0,0,42
1469473200,"-23,632","-42,202",2016,7,25,19,21,-9999,285,"4,0204156947",0,0,236,0,0,"4,7810348802",0,0,"22,9",0,0,"1020,1",0,0,"19,3",0,0,80,0,0,"377,88","23,36",0,0,43,0,0,321,0,0,29,0,0,279,0,0,18,0,0,275,0,0,"0,91",0,0,"1,47",0,0,"6,5",0,0,62,0,0,42
1469476800,"-23,629","-42,196",2016,7,25,20,21,-9999,264,"3,3684563928",0,0,212,0,0,"4,1290755783",0,0,"22,5",0,0,"1020,5",0,0,"19,3",0,0,82,0,0,"46,25","23,32",0,0,102,0,0,7,0,0,99,0,0,7,0,0,57,0,0,24,0,0,"0,92",0,0,"1,45",0,0,"6,1",0,0,62,0,0,45
1469480400,"-23,631","-42,204",2016,7,25,21,21,-9999,264,"3,1511366256",0,0,215,0,0,"3,8030959274",0,0,"22,4",0,0,"1020,6",0,0,"19,3",0,0,82,0,0,"39,17","23,3",0,0,128,0,0,357,0,0,107,0,0,10,0,0,70,0,0,18,0,0,"0,91",0,0,"1,65",0,0,"5,3",0,0,71,0,0,42
